asset_kind,benchmark,rule_id,title,severity,enabled,os_keys,plugin_id
Cloud/SaaS,CIS_Oracle_Cloud_Infrastructure_Foundations_Benchmark_v3.1.0,2.8,Ensure Oracle Autonomous Shared Databases (ADB) access is restricted to allowed sources or deployed within a Virtual Cloud Network (Manual),medium,True,"[""cloud"", ""oci""]",6258
Cloud/SaaS,CIS_Oracle_Cloud_Infrastructure_Foundations_Benchmark_v3.1.0,3.3,Ensure In-transit Encryption is enabled on Compute Instance,medium,True,"[""cloud"", ""oci""]",6261
Cloud/SaaS,CIS_Oracle_Cloud_Infrastructure_Foundations_Benchmark_v3.1.0,4.1,Ensure default tags are used on resources,medium,True,"[""cloud"", ""oci""]",6262
Cloud/SaaS,CIS_Oracle_Cloud_Infrastructure_Foundations_Benchmark_v3.1.0,4.3,Ensure a notification is configured for Identity Provider changes (Automated),medium,True,"[""cloud"", ""oci""]",6264
Cloud/SaaS,CIS_Oracle_Cloud_Infrastructure_Foundations_Benchmark_v3.1.0,4.4,Ensure a notification is configured for IdP group mapping changes (Automated),medium,True,"[""cloud"", ""oci""]",6265
Cloud/SaaS,CIS_Oracle_Cloud_Infrastructure_Foundations_Benchmark_v3.1.0,4.5,Ensure a notification is configured for IAM group changes,medium,True,"[""cloud"", ""oci""]",6266
Cloud/SaaS,CIS_Oracle_Cloud_Infrastructure_Foundations_Benchmark_v3.1.0,4.6,Ensure a notification is configured for IAM policy changes,medium,True,"[""cloud"", ""oci""]",6267
Cloud/SaaS,CIS_Oracle_Cloud_Infrastructure_Foundations_Benchmark_v3.1.0,4.7,Ensure a notification is configured for user changes,medium,True,"[""cloud"", ""oci""]",6268
Cloud/SaaS,CIS_Oracle_Cloud_Infrastructure_Foundations_Benchmark_v3.1.0,4.8,Ensure a notification is configured for VCN changes,medium,True,"[""cloud"", ""oci""]",6269
Cloud/SaaS,CIS_Oracle_Cloud_Infrastructure_Foundations_Benchmark_v3.1.0,4.9,Ensure a notification is configured for changes to route tables,medium,True,"[""cloud"", ""oci""]",6270
Cloud/SaaS,CIS_Oracle_Cloud_Infrastructure_Foundations_Benchmark_v3.1.0,4.10,Ensure a notification is configured for security list changes,medium,True,"[""cloud"", ""oci""]",6271
Cloud/SaaS,CIS_Oracle_Cloud_Infrastructure_Foundations_Benchmark_v3.1.0,4.11,Ensure a notification is configured for network security group changes (Automated),medium,True,"[""cloud"", ""oci""]",6272
Cloud/SaaS,CIS_Oracle_Cloud_Infrastructure_Foundations_Benchmark_v3.1.0,4.12,Ensure a notification is configured for changes to network gateways (Automated),medium,True,"[""cloud"", ""oci""]",6273
Cloud/SaaS,CIS_Oracle_Cloud_Infrastructure_Foundations_Benchmark_v3.1.0,4.13,Ensure VCN flow logging is enabled for all subnets,medium,True,"[""cloud"", ""oci""]",6274
Cloud/SaaS,CIS_Oracle_Cloud_Infrastructure_Foundations_Benchmark_v3.1.0,4.15,Ensure a notification is configured for Oracle Cloud Guard problems detected (Automated),medium,True,"[""cloud"", ""oci""]",6276
Cloud/SaaS,CIS_Oracle_Cloud_Infrastructure_Foundations_Benchmark_v3.1.0,4.16,Ensure customer created Customer Managed Key (CMK) is rotated at least annually (Automated),medium,True,"[""cloud"", ""oci""]",6277
Cloud/SaaS,CIS_Oracle_Cloud_Infrastructure_Foundations_Benchmark_v3.1.0,4.17,Ensure write level Object Storage logging is enabled for all buckets (Automated),medium,True,"[""cloud"", ""oci""]",6278
Cloud/SaaS,CIS_Oracle_Cloud_Infrastructure_Foundations_Benchmark_v3.1.0,4.18,Ensure a notification is configured for Local OCI User Authentication (Automated),medium,True,"[""cloud"", ""oci""]",6279
Cloud/SaaS,CIS_Oracle_Cloud_Infrastructure_Foundations_Benchmark_v3.1.0,5.1.1,Ensure no Object Storage buckets are publicly visible.,critical,True,"[""cloud"", ""oci""]",6280
Cloud/SaaS,CIS_Oracle_Cloud_Infrastructure_Foundations_Benchmark_v3.1.0,5.2.1,Ensure Block Volumes are encrypted with Customer Managed Keys (CMK). (Automated),medium,True,"[""cloud"", ""oci""]",6284
Cloud/SaaS,CIS_Oracle_Cloud_Infrastructure_Foundations_Benchmark_v3.1.0,5.2.2,Ensure boot volumes are encrypted with Customer Managed Key (CMK). (Automated),medium,True,"[""cloud"", ""oci""]",6285
Cloud/SaaS,CIS_Oracle_Cloud_Infrastructure_Foundations_Benchmark_v3.1.0,5.3.1,Ensure File Storage Systems are encrypted with Customer Managed Keys (CMK) (Automated),medium,True,"[""cloud"", ""oci""]",6286
Cloud/SaaS,CIS_Oracle_Cloud_Infrastructure_Foundations_Benchmark_v3.1.0,6.1,Create at least one compartment in your tenancy to store cloud resources (Automated),medium,True,"[""cloud"", ""oci""]",6287
Cloud/SaaS,CIS_Oracle_Cloud_Infrastructure_Foundations_Benchmark_v3.1.0,6.2,Ensure no resources are created in the root compartment,medium,True,"[""cloud"", ""oci""]",6288
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,1.2,Ensure MFA is Enforced for All SaaS Users,critical,True,"[""cloud"", ""oracle-saas""]",17450
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,1.3,Ensure Phishing-Resistant MFA Is Enforced for SaaS Administrators and Privileged Accounts (Manual),critical,True,"[""cloud"", ""oracle-saas""]",17451
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,1.4,Ensure Fusion Applications Administrators Have Access Only to Fusion Applications Resources (Manual),medium,True,"[""cloud"", ""oracle-saas""]",17452
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,1.5,Ensure OCI Console Access Is Restricted to Administrative Accounts (Manual),medium,True,"[""cloud"", ""oracle-saas""]",17453
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,1.6,Ensure Privileged and Administrative Roles Are Restricted to Known IP Addresses (Manual),medium,True,"[""cloud"", ""oracle-saas""]",17454
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,1.7,Ensure Privileged Access is Certified Periodically,medium,True,"[""cloud"", ""oracle-saas""]",17455
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,1.8,Ensure Oracle Break Glass for Fusion Cloud Service Is Enabled (Manual),medium,True,"[""cloud"", ""oracle-saas""]",17456
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,1.9,Ensure Basic Authentication Is Blocked for SOAP and REST API Integrations (Manual),medium,True,"[""cloud"", ""oracle-saas""]",17457
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,1.10,Ensure All API Based Integrations Use OAuth Authentication,medium,True,"[""cloud"", ""oracle-saas""]",17458
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,1.11,Ensure Integration Account Secrets Are Rotated on a Regular Schedule (Manual),medium,True,"[""cloud"", ""oracle-saas""]",17459
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,1.12,Ensure EPM Automate Credentials Are Protected via Secure Storage (Manual),critical,True,"[""cloud"", ""oracle-saas""]",17460
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,1.13,Ensure Dormant Accounts and Orphaned Identities Are Automatically Detected and Disabled (Manual),medium,True,"[""cloud"", ""oracle-saas""]",17461
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,1.14,Ensure Dormant Accounts and Orphaned Identities Are Reviewed and Disabled (Manual),medium,True,"[""cloud"", ""oracle-saas""]",17462
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,2.1,Ensure Network Perimeters are Configured in IAM or the Identity Provider (Manual),medium,True,"[""cloud"", ""oracle-saas""]",17463
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,2.2,Ensure OCI Console Access Is Restricted to Trusted Networks (Manual),medium,True,"[""cloud"", ""oracle-saas""]",17464
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,2.3,Ensure Access to Fusion is restricted via Access Control List (ACL) (Manual),medium,True,"[""cloud"", ""oracle-saas""]",17465
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,2.4,Ensure Location-Based Access Control (LBAC) is enabled,medium,True,"[""cloud"", ""oracle-saas""]",17466
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,2.5,Ensure Geolocation Filtering with WAF for SaaS is enforced,medium,True,"[""cloud"", ""oracle-saas""]",17467
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,2.6,Ensure IP-Based Filtering with WAF for SaaS is Enforced,medium,True,"[""cloud"", ""oracle-saas""]",17468
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,2.7,Ensure Qualified Target Filtering with WAF for SaaS is Enforced (Manual),medium,True,"[""cloud"", ""oracle-saas""]",17469
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,3.1,"Ensure Fusion Applications Login, Logout and Session Events are Captured, Exported, and Forwarded to Central Logging (Manual)",medium,True,"[""cloud"", ""oracle-saas""]",17470
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,3.3,"Ensure to enable Audit on BI Publisher and OTBI Activity (Execution, Modification, and Usage Analytics) (Manual)",medium,True,"[""cloud"", ""oracle-saas""]",17472
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,3.4,Ensure BPM Approval Rule and Workflow Configuration Changes Are Audited (Manual),medium,True,"[""cloud"", ""oracle-saas""]",17473
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,3.5,Ensure Logging Pipelines are Monitored for Failures to Prevent Silent Loss of Audit Events (Manual),medium,True,"[""cloud"", ""oracle-saas""]",2872
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,4.1.1,Ensure Changes to Audit Policy Settings Are Monitored,high,True,"[""cloud"", ""oracle-saas""]",17474
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,4.1.2,Ensure Configuration Changes to HCM Security Profile Setups Are Monitored (Manual),high,True,"[""cloud"", ""oracle-saas""]",17475
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,4.1.3,Ensure Unused Custom Roles Are Disabled or Monitored,medium,True,"[""cloud"", ""oracle-saas""]",17476
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,4.2.1,Ensure Changes to Payment Setups Are Monitored,medium,True,"[""cloud"", ""oracle-saas""]",17477
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,4.2.2,Ensure Unused Business Setups Are Disabled,medium,True,"[""cloud"", ""oracle-saas""]",17478
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,4.3,Ensure Configuration Changes to Roles Built for IT Superusers Are Monitored (Manual),medium,True,"[""cloud"", ""oracle-saas""]",17479
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,4.4,Ensure Uploaded Files Are Scanned for Viruses and Restricted by Extension Policy (Manual),medium,True,"[""cloud"", ""oracle-saas""]",17480
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,5.1.1,Ensure Transactions Created/Updated by Fusion Administrators Are Monitored (Manual),medium,True,"[""cloud"", ""oracle-saas""]",17481
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,5.1.2,Ensure Assignments of Substantial Access to Fusion Users Are Monitored (Manual),medium,True,"[""cloud"", ""oracle-saas""]",17483
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,5.1.3,Ensure Assignments of Substantial Access to EPM Administrators Are Monitored (Manual),medium,True,"[""cloud"", ""oracle-saas""]",17484
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,5.2.1,Ensure Assignments of Substantial Access to Business Users Are Monitored (Manual),medium,True,"[""cloud"", ""oracle-saas""]",17485
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,5.3.1,Ensure SoD Within Fusion Is Monitored,medium,True,"[""cloud"", ""oracle-saas""]",17486
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,5.3.2,Ensure SoD Across Fusion and EPM Is Monitored,medium,True,"[""cloud"", ""oracle-saas""]",17482
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,5.3.3,Ensure SoD Across Fusion and OCI Is Monitored,medium,True,"[""cloud"", ""oracle-saas""]",26373
Cloud/SaaS,CIS_Oracle_SaaS_Cloud_Applications_Benchmark_v1.0.0,5.3.4,Ensure Fusion ERP Transactions Allowed by SoD Violations Are Monitored (Manual),medium,True,"[""cloud"", ""oracle-saas""]",17488
